Date,LocationID,Week_days,Daily_trips,1_day_lag,2_days_lag,3_days_lag,4_days_lag,5_days_lag,6_days_lag,7_days_lag,8_days_lag,9_days_lag,10_days_lag
2023-03-05,238,Sunday,1833,2164.0,2439.0,2380.0,2439.0,2259.0,2119.0,1730.0,2085.0,2301.0,2283.0
2023-03-05,239,Sunday,2899,3728.0,3538.0,3252.0,3057.0,2839.0,2493.0,2749.0,3362.0,3419.0,3010.0
2023-03-05,246,Sunday,2082,1924.0,1525.0,1728.0,1488.0,1235.0,1149.0,1409.0,1837.0,1634.0,2212.0
2023-03-05,249,Sunday,2979,3714.0,2827.0,2266.0,2051.0,1611.0,1387.0,2806.0,4078.0,2795.0,2180.0
2023-03-05,261,Sunday,423,457.0,473.0,514.0,493.0,346.0,376.0,393.0,527.0,468.0,512.0
2023-03-05,262,Sunday,1036,1369.0,1680.0,1690.0,1688.0,1612.0,1476.0,1010.0,1373.0,1645.0,1672.0
2023-03-05,263,Sunday,2026,2689.0,2606.0,2224.0,2131.0,1841.0,1767.0,1956.0,2589.0,2520.0,2110.0
2023-03-06,13,Monday,502,314.0,421.0,572.0,753.0,730.0,569.0,480.0,285.0,375.0,609.0
2023-03-06,24,Monday,256,274.0,330.0,322.0,347.0,351.0,285.0,264.0,253.0,276.0,292.0
2023-03-06,43,Monday,1518,1462.0,1852.0,1831.0,1713.0,1559.0,1563.0,1373.0,1271.0,1639.0,1993.0
2023-03-06,48,Monday,2182,3069.0,3595.0,3102.0,2879.0,2862.0,2294.0,2176.0,2853.0,3427.0,3111.0
2023-03-06,50,Monday,519,639.0,746.0,694.0,541.0,633.0,550.0,572.0,675.0,796.0,778.0
2023-03-06,68,Monday,2148,2626.0,3010.0,2837.0,3022.0,2751.0,2348.0,2181.0,2320.0,2959.0,2883.0
2023-03-06,70,Monday,614,520.0,327.0,505.0,574.0,469.0,519.0,569.0,505.0,306.0,471.0
2023-03-06,75,Monday,621,561.0,751.0,763.0,773.0,729.0,666.0,629.0,493.0,554.0,664.0
2023-03-06,79,Monday,1285,3918.0,5079.0,3194.0,2174.0,1834.0,1567.0,1242.0,3724.0,5469.0,3053.0
2023-03-06,87,Monday,360,403.0,476.0,555.0,596.0,513.0,411.0,395.0,405.0,499.0,519.0
2023-03-06,88,Monday,220,167.0,219.0,272.0,327.0,312.0,234.0,218.0,179.0,231.0,269.0
2023-03-06,90,Monday,1220,1773.0,2194.0,1968.0,2020.0,1729.0,1414.0,1232.0,1628.0,2272.0,2007.0
2023-03-06,100,Monday,1492,1406.0,1563.0,1779.0,2129.0,2020.0,1756.0,1589.0,1338.0,1731.0,1900.0
2023-03-06,107,Monday,1662,2207.0,2867.0,2578.0,2505.0,2262.0,1911.0,1664.0,2108.0,3063.0,2490.0
2023-03-06,113,Monday,1123,1393.0,1868.0,1730.0,1614.0,1535.0,1315.0,1170.0,1309.0,1914.0,1724.0
2023-03-06,114,Monday,738,1866.0,2288.0,1590.0,1233.0,1134.0,897.0,691.0,1900.0,2529.0,1630.0
2023-03-06,125,Monday,384,511.0,579.0,520.0,572.0,587.0,476.0,395.0,457.0,647.0,536.0
2023-03-06,132,Monday,5804,5795.0,4733.0,4871.0,5090.0,5235.0,5550.0,5909.0,5748.0,4572.0,4894.0
2023-03-06,137,Monday,1026,1012.0,1242.0,1523.0,1399.0,1331.0,1164.0,1086.0,977.0,1359.0,1426.0
2023-03-06,138,Monday,4136,4033.0,2159.0,3544.0,3731.0,3732.0,3542.0,3648.0,4075.0,2177.0,3434.0
2023-03-06,140,Monday,2452,1271.0,1685.0,2643.0,2754.0,2780.0,2671.0,2479.0,1209.0,1513.0,2442.0
2023-03-06,141,Monday,2351,2325.0,3097.0,3110.0,2943.0,2759.0,2559.0,2363.0,2183.0,2943.0,3071.0
2023-03-06,142,Monday,2722,2959.0,3998.0,3799.0,3830.0,3661.0,3507.0,2992.0,2940.0,3618.0,4033.0
2023-03-06,143,Monday,1112,951.0,1259.0,1353.0,1442.0,1342.0,1224.0,1159.0,933.0,1031.0,1242.0
2023-03-06,144,Monday,533,1209.0,1246.0,1040.0,751.0,711.0,562.0,516.0,1179.0,1522.0,1031.0
2023-03-06,148,Monday,379,2061.0,2045.0,1112.0,757.0,598.0,479.0,369.0,2022.0,2425.0,1255.0
2023-03-06,151,Monday,876,845.0,908.0,1004.0,929.0,930.0,831.0,714.0,889.0,893.0,940.0
2023-03-06,158,Monday,485,1215.0,1497.0,1281.0,1064.0,924.0,491.0,637.0,1260.0,1618.0,1099.0
2023-03-06,161,Monday,4665,2932.0,3827.0,5028.0,6554.0,6669.0,5623.0,4756.0,2496.0,3856.0,4998.0
2023-03-06,162,Monday,3799,2577.0,3109.0,3951.0,4974.0,4809.0,4154.0,3899.0,2316.0,2892.0,3787.0
2023-03-06,163,Monday,2976,2286.0,2902.0,3323.0,3516.0,3700.0,3198.0,2816.0,2049.0,2712.0,3336.0
2023-03-06,164,Monday,1915,2022.0,2431.0,2521.0,2972.0,2765.0,2214.0,2049.0,1948.0,2679.0,2618.0
2023-03-06,166,Monday,473,403.0,516.0,661.0,633.0,626.0,636.0,494.0,360.0,416.0,580.0
2023-03-06,170,Monday,2857,2157.0,2694.0,3262.0,3820.0,3872.0,3076.0,2815.0,2169.0,3032.0,3291.0
2023-03-06,186,Monday,3285,3227.0,3251.0,3601.0,4009.0,4172.0,3568.0,3566.0,3422.0,3722.0,3895.0
2023-03-06,211,Monday,482,944.0,1172.0,840.0,705.0,715.0,532.0,439.0,839.0,1122.0,870.0
2023-03-06,229,Monday,1849,1772.0,2143.0,2346.0,2429.0,2319.0,2128.0,1841.0,1569.0,2280.0,2322.0
2023-03-06,230,Monday,2992,3126.0,3572.0,3643.0,4186.0,4013.0,3500.0,2736.0,2848.0,3396.0,3870.0
2023-03-06,231,Monday,1136,1145.0,1422.0,1539.0,1750.0,1686.0,1281.0,1101.0,951.0,1450.0,1663.0
2023-03-06,233,Monday,1354,1051.0,1269.0,1623.0,1536.0,1482.0,1314.0,1226.0,844.0,1256.0,1424.0
2023-03-06,234,Monday,2376,2400.0,3266.0,3139.0,3365.0,3297.0,2657.0,2372.0,2357.0,3478.0,3337.0
2023-03-06,236,Monday,4648,3225.0,4476.0,5301.0,5506.0,5448.0,5063.0,4766.0,2911.0,3893.0,5070.0
2023-03-06,237,Monday,5079,3241.0,4497.0,5846.0,6040.0,6011.0,5550.0,4860.0,2745.0,4123.0,5348.0
2023-03-06,238,Monday,2069,1833.0,2164.0,2439.0,2380.0,2439.0,2259.0,2119.0,1730.0,2085.0,2301.0
2023-03-06,239,Monday,2589,2899.0,3728.0,3538.0,3252.0,3057.0,2839.0,2493.0,2749.0,3362.0,3419.0
2023-03-06,246,Monday,1799,2082.0,1924.0,1525.0,1728.0,1488.0,1235.0,1149.0,1409.0,1837.0,1634.0
2023-03-06,249,Monday,1314,2979.0,3714.0,2827.0,2266.0,2051.0,1611.0,1387.0,2806.0,4078.0,2795.0
2023-03-06,261,Monday,368,423.0,457.0,473.0,514.0,493.0,346.0,376.0,393.0,527.0,468.0
2023-03-06,262,Monday,1370,1036.0,1369.0,1680.0,1690.0,1688.0,1612.0,1476.0,1010.0,1373.0,1645.0
2023-03-06,263,Monday,1734,2026.0,2689.0,2606.0,2224.0,2131.0,1841.0,1767.0,1956.0,2589.0,2520.0
2023-03-07,13,Tuesday,698,502.0,314.0,421.0,572.0,753.0,730.0,569.0,480.0,285.0,375.0
2023-03-07,24,Tuesday,261,256.0,274.0,330.0,322.0,347.0,351.0,285.0,264.0,253.0,276.0
2023-03-07,43,Tuesday,1729,1518.0,1462.0,1852.0,1831.0,1713.0,1559.0,1563.0,1373.0,1271.0,1639.0
2023-03-07,48,Tuesday,2779,2182.0,3069.0,3595.0,3102.0,2879.0,2862.0,2294.0,2176.0,2853.0,3427.0
2023-03-07,50,Tuesday,574,519.0,639.0,746.0,694.0,541.0,633.0,550.0,572.0,675.0,796.0
2023-03-07,68,Tuesday,2645,2148.0,2626.0,3010.0,2837.0,3022.0,2751.0,2348.0,2181.0,2320.0,2959.0
2023-03-07,70,Tuesday,482,614.0,520.0,327.0,505.0,574.0,469.0,519.0,569.0,505.0,306.0
2023-03-07,75,Tuesday,752,621.0,561.0,751.0,763.0,773.0,729.0,666.0,629.0,493.0,554.0
2023-03-07,79,Tuesday,1737,1285.0,3918.0,5079.0,3194.0,2174.0,1834.0,1567.0,1242.0,3724.0,5469.0
2023-03-07,87,Tuesday,527,360.0,403.0,476.0,555.0,596.0,513.0,411.0,395.0,405.0,499.0
2023-03-07,88,Tuesday,264,220.0,167.0,219.0,272.0,327.0,312.0,234.0,218.0,179.0,231.0
2023-03-07,90,Tuesday,1648,1220.0,1773.0,2194.0,1968.0,2020.0,1729.0,1414.0,1232.0,1628.0,2272.0
2023-03-07,100,Tuesday,2142,1492.0,1406.0,1563.0,1779.0,2129.0,2020.0,1756.0,1589.0,1338.0,1731.0
2023-03-07,107,Tuesday,2162,1662.0,2207.0,2867.0,2578.0,2505.0,2262.0,1911.0,1664.0,2108.0,3063.0
2023-03-07,113,Tuesday,1493,1123.0,1393.0,1868.0,1730.0,1614.0,1535.0,1315.0,1170.0,1309.0,1914.0
2023-03-07,114,Tuesday,1052,738.0,1866.0,2288.0,1590.0,1233.0,1134.0,897.0,691.0,1900.0,2529.0
2023-03-07,125,Tuesday,491,384.0,511.0,579.0,520.0,572.0,587.0,476.0,395.0,457.0,647.0
2023-03-07,132,Tuesday,4566,5804.0,5795.0,4733.0,4871.0,5090.0,5235.0,5550.0,5909.0,5748.0,4572.0
2023-03-07,137,Tuesday,1218,1026.0,1012.0,1242.0,1523.0,1399.0,1331.0,1164.0,1086.0,977.0,1359.0
2023-03-07,138,Tuesday,3706,4136.0,4033.0,2159.0,3544.0,3731.0,3732.0,3542.0,3648.0,4075.0,2177.0
2023-03-07,140,Tuesday,2765,2452.0,1271.0,1685.0,2643.0,2754.0,2780.0,2671.0,2479.0,1209.0,1513.0
2023-03-07,141,Tuesday,2799,2351.0,2325.0,3097.0,3110.0,2943.0,2759.0,2559.0,2363.0,2183.0,2943.0
2023-03-07,142,Tuesday,3936,2722.0,2959.0,3998.0,3799.0,3830.0,3661.0,3507.0,2992.0,2940.0,3618.0
2023-03-07,143,Tuesday,1304,1112.0,951.0,1259.0,1353.0,1442.0,1342.0,1224.0,1159.0,933.0,1031.0
2023-03-07,144,Tuesday,690,533.0,1209.0,1246.0,1040.0,751.0,711.0,562.0,516.0,1179.0,1522.0
2023-03-07,148,Tuesday,567,379.0,2061.0,2045.0,1112.0,757.0,598.0,479.0,369.0,2022.0,2425.0
2023-03-07,151,Tuesday,894,876.0,845.0,908.0,1004.0,929.0,930.0,831.0,714.0,889.0,893.0
2023-03-07,158,Tuesday,629,485.0,1215.0,1497.0,1281.0,1064.0,924.0,491.0,637.0,1260.0,1618.0
2023-03-07,161,Tuesday,6447,4665.0,2932.0,3827.0,5028.0,6554.0,6669.0,5623.0,4756.0,2496.0,3856.0
2023-03-07,162,Tuesday,4888,3799.0,2577.0,3109.0,3951.0,4974.0,4809.0,4154.0,3899.0,2316.0,2892.0
2023-03-07,163,Tuesday,3910,2976.0,2286.0,2902.0,3323.0,3516.0,3700.0,3198.0,2816.0,2049.0,2712.0
2023-03-07,164,Tuesday,2724,1915.0,2022.0,2431.0,2521.0,2972.0,2765.0,2214.0,2049.0,1948.0,2679.0
2023-03-07,166,Tuesday,543,473.0,403.0,516.0,661.0,633.0,626.0,636.0,494.0,360.0,416.0
2023-03-07,170,Tuesday,3603,2857.0,2157.0,2694.0,3262.0,3820.0,3872.0,3076.0,2815.0,2169.0,3032.0
2023-03-07,186,Tuesday,4041,3285.0,3227.0,3251.0,3601.0,4009.0,4172.0,3568.0,3566.0,3422.0,3722.0
2023-03-07,211,Tuesday,669,482.0,944.0,1172.0,840.0,705.0,715.0,532.0,439.0,839.0,1122.0
2023-03-07,229,Tuesday,2311,1849.0,1772.0,2143.0,2346.0,2429.0,2319.0,2128.0,1841.0,1569.0,2280.0
2023-03-07,230,Tuesday,4208,2992.0,3126.0,3572.0,3643.0,4186.0,4013.0,3500.0,2736.0,2848.0,3396.0
2023-03-07,231,Tuesday,1646,1136.0,1145.0,1422.0,1539.0,1750.0,1686.0,1281.0,1101.0,951.0,1450.0
2023-03-07,233,Tuesday,1727,1354.0,1051.0,1269.0,1623.0,1536.0,1482.0,1314.0,1226.0,844.0,1256.0
2023-03-07,234,Tuesday,3232,2376.0,2400.0,3266.0,3139.0,3365.0,3297.0,2657.0,2372.0,2357.0,3478.0
2023-03-07,236,Tuesday,5451,4648.0,3225.0,4476.0,5301.0,5506.0,5448.0,5063.0,4766.0,2911.0,3893.0
2023-03-07,237,Tuesday,6404,5079.0,3241.0,4497.0,5846.0,6040.0,6011.0,5550.0,4860.0,2745.0,4123.0
2023-03-07,238,Tuesday,2420,2069.0,1833.0,2164.0,2439.0,2380.0,2439.0,2259.0,2119.0,1730.0,2085.0
2023-03-07,239,Tuesday,3027,2589.0,2899.0,3728.0,3538.0,3252.0,3057.0,2839.0,2493.0,2749.0,3362.0
2023-03-07,246,Tuesday,1894,1799.0,2082.0,1924.0,1525.0,1728.0,1488.0,1235.0,1149.0,1409.0,1837.0
2023-03-07,249,Tuesday,1832,1314.0,2979.0,3714.0,2827.0,2266.0,2051.0,1611.0,1387.0,2806.0,4078.0
2023-03-07,261,Tuesday,446,368.0,423.0,457.0,473.0,514.0,493.0,346.0,376.0,393.0,527.0
2023-03-07,262,Tuesday,1597,1370.0,1036.0,1369.0,1680.0,1690.0,1688.0,1612.0,1476.0,1010.0,1373.0
2023-03-07,263,Tuesday,2152,1734.0,2026.0,2689.0,2606.0,2224.0,2131.0,1841.0,1767.0,1956.0,2589.0
2023-03-08,13,Wednesday,737,698.0,502.0,314.0,421.0,572.0,753.0,730.0,569.0,480.0,285.0
2023-03-08,24,Wednesday,270,261.0,256.0,274.0,330.0,322.0,347.0,351.0,285.0,264.0,253.0
2023-03-08,43,Wednesday,1637,1729.0,1518.0,1462.0,1852.0,1831.0,1713.0,1559.0,1563.0,1373.0,1271.0
2023-03-08,48,Wednesday,3022,2779.0,2182.0,3069.0,3595.0,3102.0,2879.0,2862.0,2294.0,2176.0,2853.0
2023-03-08,50,Wednesday,635,574.0,519.0,639.0,746.0,694.0,541.0,633.0,550.0,572.0,675.0
2023-03-08,68,Wednesday,2792,2645.0,2148.0,2626.0,3010.0,2837.0,3022.0,2751.0,2348.0,2181.0,2320.0
2023-03-08,70,Wednesday,563,482.0,614.0,520.0,327.0,505.0,574.0,469.0,519.0,569.0,505.0
2023-03-08,75,Wednesday,719,752.0,621.0,561.0,751.0,763.0,773.0,729.0,666.0,629.0,493.0
2023-03-08,79,Wednesday,1889,1737.0,1285.0,3918.0,5079.0,3194.0,2174.0,1834.0,1567.0,1242.0,3724.0
2023-03-08,87,Wednesday,543,527.0,360.0,403.0,476.0,555.0,596.0,513.0,411.0,395.0,405.0
2023-03-08,88,Wednesday,329,264.0,220.0,167.0,219.0,272.0,327.0,312.0,234.0,218.0,179.0
2023-03-08,90,Wednesday,1709,1648.0,1220.0,1773.0,2194.0,1968.0,2020.0,1729.0,1414.0,1232.0,1628.0
2023-03-08,100,Wednesday,2288,2142.0,1492.0,1406.0,1563.0,1779.0,2129.0,2020.0,1756.0,1589.0,1338.0
2023-03-08,107,Wednesday,2514,2162.0,1662.0,2207.0,2867.0,2578.0,2505.0,2262.0,1911.0,1664.0,2108.0
2023-03-08,113,Wednesday,1531,1493.0,1123.0,1393.0,1868.0,1730.0,1614.0,1535.0,1315.0,1170.0,1309.0
2023-03-08,114,Wednesday,1206,1052.0,738.0,1866.0,2288.0,1590.0,1233.0,1134.0,897.0,691.0,1900.0
2023-03-08,125,Wednesday,580,491.0,384.0,511.0,579.0,520.0,572.0,587.0,476.0,395.0,457.0
2023-03-08,132,Wednesday,4649,4566.0,5804.0,5795.0,4733.0,4871.0,5090.0,5235.0,5550.0,5909.0,5748.0
2023-03-08,137,Wednesday,1347,1218.0,1026.0,1012.0,1242.0,1523.0,1399.0,1331.0,1164.0,1086.0,977.0
2023-03-08,138,Wednesday,3826,3706.0,4136.0,4033.0,2159.0,3544.0,3731.0,3732.0,3542.0,3648.0,4075.0
2023-03-08,140,Wednesday,2633,2765.0,2452.0,1271.0,1685.0,2643.0,2754.0,2780.0,2671.0,2479.0,1209.0
2023-03-08,141,Wednesday,2777,2799.0,2351.0,2325.0,3097.0,3110.0,2943.0,2759.0,2559.0,2363.0,2183.0
2023-03-08,142,Wednesday,3576,3936.0,2722.0,2959.0,3998.0,3799.0,3830.0,3661.0,3507.0,2992.0,2940.0
2023-03-08,143,Wednesday,1339,1304.0,1112.0,951.0,1259.0,1353.0,1442.0,1342.0,1224.0,1159.0,933.0
2023-03-08,144,Wednesday,721,690.0,533.0,1209.0,1246.0,1040.0,751.0,711.0,562.0,516.0,1179.0
2023-03-08,148,Wednesday,607,567.0,379.0,2061.0,2045.0,1112.0,757.0,598.0,479.0,369.0,2022.0
2023-03-08,151,Wednesday,881,894.0,876.0,845.0,908.0,1004.0,929.0,930.0,831.0,714.0,889.0
2023-03-08,158,Wednesday,708,629.0,485.0,1215.0,1497.0,1281.0,1064.0,924.0,491.0,637.0,1260.0
2023-03-08,161,Wednesday,6655,6447.0,4665.0,2932.0,3827.0,5028.0,6554.0,6669.0,5623.0,4756.0,2496.0
2023-03-08,162,Wednesday,5209,4888.0,3799.0,2577.0,3109.0,3951.0,4974.0,4809.0,4154.0,3899.0,2316.0
2023-03-08,163,Wednesday,3834,3910.0,2976.0,2286.0,2902.0,3323.0,3516.0,3700.0,3198.0,2816.0,2049.0
2023-03-08,164,Wednesday,2782,2724.0,1915.0,2022.0,2431.0,2521.0,2972.0,2765.0,2214.0,2049.0,1948.0
2023-03-08,166,Wednesday,581,543.0,473.0,403.0,516.0,661.0,633.0,626.0,636.0,494.0,360.0
2023-03-08,170,Wednesday,3768,3603.0,2857.0,2157.0,2694.0,3262.0,3820.0,3872.0,3076.0,2815.0,2169.0
2023-03-08,186,Wednesday,4320,4041.0,3285.0,3227.0,3251.0,3601.0,4009.0,4172.0,3568.0,3566.0,3422.0
2023-03-08,211,Wednesday,683,669.0,482.0,944.0,1172.0,840.0,705.0,715.0,532.0,439.0,839.0
2023-03-08,229,Wednesday,2422,2311.0,1849.0,1772.0,2143.0,2346.0,2429.0,2319.0,2128.0,1841.0,1569.0
2023-03-08,230,Wednesday,4569,4208.0,2992.0,3126.0,3572.0,3643.0,4186.0,4013.0,3500.0,2736.0,2848.0
2023-03-08,231,Wednesday,1669,1646.0,1136.0,1145.0,1422.0,1539.0,1750.0,1686.0,1281.0,1101.0,951.0
2023-03-08,233,Wednesday,1827,1727.0,1354.0,1051.0,1269.0,1623.0,1536.0,1482.0,1314.0,1226.0,844.0
2023-03-08,234,Wednesday,3495,3232.0,2376.0,2400.0,3266.0,3139.0,3365.0,3297.0,2657.0,2372.0,2357.0
2023-03-08,236,Wednesday,5338,5451.0,4648.0,3225.0,4476.0,5301.0,5506.0,5448.0,5063.0,4766.0,2911.0
2023-03-08,237,Wednesday,6187,6404.0,5079.0,3241.0,4497.0,5846.0,6040.0,6011.0,5550.0,4860.0,2745.0
2023-03-08,238,Wednesday,2408,2420.0,2069.0,1833.0,2164.0,2439.0,2380.0,2439.0,2259.0,2119.0,1730.0
2023-03-08,239,Wednesday,2996,3027.0,2589.0,2899.0,3728.0,3538.0,3252.0,3057.0,2839.0,2493.0,2749.0
2023-03-08,246,Wednesday,2036,1894.0,1799.0,2082.0,1924.0,1525.0,1728.0,1488.0,1235.0,1149.0,1409.0
2023-03-08,249,Wednesday,2069,1832.0,1314.0,2979.0,3714.0,2827.0,2266.0,2051.0,1611.0,1387.0,2806.0
2023-03-08,261,Wednesday,556,446.0,368.0,423.0,457.0,473.0,514.0,493.0,346.0,376.0,393.0
2023-03-08,262,Wednesday,1660,1597.0,1370.0,1036.0,1369.0,1680.0,1690.0,1688.0,1612.0,1476.0,1010.0
2023-03-08,263,Wednesday,2205,2152.0,1734.0,2026.0,2689.0,2606.0,2224.0,2131.0,1841.0,1767.0,1956.0
2023-03-09,13,Thursday,731,737.0,698.0,502.0,314.0,421.0,572.0,753.0,730.0,569.0,480.0
2023-03-09,24,Thursday,334,270.0,261.0,256.0,274.0,330.0,322.0,347.0,351.0,285.0,264.0
2023-03-09,43,Thursday,1822,1637.0,1729.0,1518.0,1462.0,1852.0,1831.0,1713.0,1559.0,1563.0,1373.0
2023-03-09,48,Thursday,3223,3022.0,2779.0,2182.0,3069.0,3595.0,3102.0,2879.0,2862.0,2294.0,2176.0
2023-03-09,50,Thursday,731,635.0,574.0,519.0,639.0,746.0,694.0,541.0,633.0,550.0,572.0
2023-03-09,68,Thursday,3036,2792.0,2645.0,2148.0,2626.0,3010.0,2837.0,3022.0,2751.0,2348.0,2181.0
2023-03-09,70,Thursday,576,563.0,482.0,614.0,520.0,327.0,505.0,574.0,469.0,519.0,569.0
2023-03-09,75,Thursday,676,719.0,752.0,621.0,561.0,751.0,763.0,773.0,729.0,666.0,629.0
2023-03-09,79,Thursday,2225,1889.0,1737.0,1285.0,3918.0,5079.0,3194.0,2174.0,1834.0,1567.0,1242.0
2023-03-09,87,Thursday,628,543.0,527.0,360.0,403.0,476.0,555.0,596.0,513.0,411.0,395.0
2023-03-09,88,Thursday,297,329.0,264.0,220.0,167.0,219.0,272.0,327.0,312.0,234.0,218.0
2023-03-09,90,Thursday,1878,1709.0,1648.0,1220.0,1773.0,2194.0,1968.0,2020.0,1729.0,1414.0,1232.0
2023-03-09,100,Thursday,2210,2288.0,2142.0,1492.0,1406.0,1563.0,1779.0,2129.0,2020.0,1756.0,1589.0
2023-03-09,107,Thursday,2575,2514.0,2162.0,1662.0,2207.0,2867.0,2578.0,2505.0,2262.0,1911.0,1664.0
2023-03-09,113,Thursday,1625,1531.0,1493.0,1123.0,1393.0,1868.0,1730.0,1614.0,1535.0,1315.0,1170.0
2023-03-09,114,Thursday,1306,1206.0,1052.0,738.0,1866.0,2288.0,1590.0,1233.0,1134.0,897.0,691.0
2023-03-09,125,Thursday,552,580.0,491.0,384.0,511.0,579.0,520.0,572.0,587.0,476.0,395.0
2023-03-09,132,Thursday,4619,4649.0,4566.0,5804.0,5795.0,4733.0,4871.0,5090.0,5235.0,5550.0,5909.0
2023-03-09,137,Thursday,1358,1347.0,1218.0,1026.0,1012.0,1242.0,1523.0,1399.0,1331.0,1164.0,1086.0
2023-03-09,138,Thursday,3857,3826.0,3706.0,4136.0,4033.0,2159.0,3544.0,3731.0,3732.0,3542.0,3648.0
2023-03-09,140,Thursday,2650,2633.0,2765.0,2452.0,1271.0,1685.0,2643.0,2754.0,2780.0,2671.0,2479.0
2023-03-09,141,Thursday,2869,2777.0,2799.0,2351.0,2325.0,3097.0,3110.0,2943.0,2759.0,2559.0,2363.0
2023-03-09,142,Thursday,3718,3576.0,3936.0,2722.0,2959.0,3998.0,3799.0,3830.0,3661.0,3507.0,2992.0
2023-03-09,143,Thursday,1430,1339.0,1304.0,1112.0,951.0,1259.0,1353.0,1442.0,1342.0,1224.0,1159.0
2023-03-09,144,Thursday,831,721.0,690.0,533.0,1209.0,1246.0,1040.0,751.0,711.0,562.0,516.0
2023-03-09,148,Thursday,844,607.0,567.0,379.0,2061.0,2045.0,1112.0,757.0,598.0,479.0,369.0
2023-03-09,151,Thursday,947,881.0,894.0,876.0,845.0,908.0,1004.0,929.0,930.0,831.0,714.0
2023-03-09,158,Thursday,849,708.0,629.0,485.0,1215.0,1497.0,1281.0,1064.0,924.0,491.0,637.0
2023-03-09,161,Thursday,6803,6655.0,6447.0,4665.0,2932.0,3827.0,5028.0,6554.0,6669.0,5623.0,4756.0
2023-03-09,162,Thursday,5107,5209.0,4888.0,3799.0,2577.0,3109.0,3951.0,4974.0,4809.0,4154.0,3899.0
2023-03-09,163,Thursday,3705,3834.0,3910.0,2976.0,2286.0,2902.0,3323.0,3516.0,3700.0,3198.0,2816.0
2023-03-09,164,Thursday,3113,2782.0,2724.0,1915.0,2022.0,2431.0,2521.0,2972.0,2765.0,2214.0,2049.0
2023-03-09,166,Thursday,677,581.0,543.0,473.0,403.0,516.0,661.0,633.0,626.0,636.0,494.0
2023-03-09,170,Thursday,4016,3768.0,3603.0,2857.0,2157.0,2694.0,3262.0,3820.0,3872.0,3076.0,2815.0
2023-03-09,186,Thursday,4326,4320.0,4041.0,3285.0,3227.0,3251.0,3601.0,4009.0,4172.0,3568.0,3566.0
2023-03-09,211,Thursday,726,683.0,669.0,482.0,944.0,1172.0,840.0,705.0,715.0,532.0,439.0
2023-03-09,229,Thursday,2371,2422.0,2311.0,1849.0,1772.0,2143.0,2346.0,2429.0,2319.0,2128.0,1841.0
2023-03-09,230,Thursday,4269,4569.0,4208.0,2992.0,3126.0,3572.0,3643.0,4186.0,4013.0,3500.0,2736.0
2023-03-09,231,Thursday,1850,1669.0,1646.0,1136.0,1145.0,1422.0,1539.0,1750.0,1686.0,1281.0,1101.0
2023-03-09,233,Thursday,1784,1827.0,1727.0,1354.0,1051.0,1269.0,1623.0,1536.0,1482.0,1314.0,1226.0
2023-03-09,234,Thursday,3503,3495.0,3232.0,2376.0,2400.0,3266.0,3139.0,3365.0,3297.0,2657.0,2372.0
2023-03-09,236,Thursday,5593,5338.0,5451.0,4648.0,3225.0,4476.0,5301.0,5506.0,5448.0,5063.0,4766.0
2023-03-09,237,Thursday,6113,6187.0,6404.0,5079.0,3241.0,4497.0,5846.0,6040.0,6011.0,5550.0,4860.0
2023-03-09,238,Thursday,2497,2408.0,2420.0,2069.0,1833.0,2164.0,2439.0,2380.0,2439.0,2259.0,2119.0
2023-03-09,239,Thursday,3246,2996.0,3027.0,2589.0,2899.0,3728.0,3538.0,3252.0,3057.0,2839.0,2493.0
2023-03-09,246,Thursday,2236,2036.0,1894.0,1799.0,2082.0,1924.0,1525.0,1728.0,1488.0,1235.0,1149.0
2023-03-09,249,Thursday,2263,2069.0,1832.0,1314.0,2979.0,3714.0,2827.0,2266.0,2051.0,1611.0,1387.0
2023-03-09,261,Thursday,518,556.0,446.0,368.0,423.0,457.0,473.0,514.0,493.0,346.0,376.0
2023-03-09,262,Thursday,1784,1660.0,1597.0,1370.0,1036.0,1369.0,1680.0,1690.0,1688.0,1612.0,1476.0
2023-03-09,263,Thursday,2266,2205.0,2152.0,1734.0,2026.0,2689.0,2606.0,2224.0,2131.0,1841.0,1767.0
2023-03-10,13,Friday,622,731.0,737.0,698.0,502.0,314.0,421.0,572.0,753.0,730.0,569.0
2023-03-10,24,Friday,372,334.0,270.0,261.0,256.0,274.0,330.0,322.0,347.0,351.0,285.0
2023-03-10,43,Friday,1813,1822.0,1637.0,1729.0,1518.0,1462.0,1852.0,1831.0,1713.0,1559.0,1563.0
2023-03-10,48,Friday,3342,3223.0,3022.0,2779.0,2182.0,3069.0,3595.0,3102.0,2879.0,2862.0,2294.0
2023-03-10,50,Friday,930,731.0,635.0,574.0,519.0,639.0,746.0,694.0,541.0,633.0,550.0
2023-03-10,68,Friday,3052,3036.0,2792.0,2645.0,2148.0,2626.0,3010.0,2837.0,3022.0,2751.0,2348.0
2023-03-10,70,Friday,619,576.0,563.0,482.0,614.0,520.0,327.0,505.0,574.0,469.0,519.0
2023-03-10,75,Friday,756,676.0,719.0,752.0,621.0,561.0,751.0,763.0,773.0,729.0,666.0
2023-03-10,79,Friday,3074,2225.0,1889.0,1737.0,1285.0,3918.0,5079.0,3194.0,2174.0,1834.0,1567.0
2023-03-10,87,Friday,575,628.0,543.0,527.0,360.0,403.0,476.0,555.0,596.0,513.0,411.0
